"id","utrProfileId","singlesRating","doublesRating","playerId","createdAt","updatedAt"
2072,279215,"11.08","11.26",227,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2073,279953,"11.08","10.93",185,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2074,788825,"11.08","0",123,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2075,1937259,"11.08","10.81",226,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2076,747372,"11.08","0",234,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2077,789066,"11.08","0",195,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2078,945576,"11.08","10.89",81,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2079,280339,"11.08","11.02",219,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2080,279773,"11.08","11.12",342,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2081,84455,"11.08","11.38",162,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2082,1629468,"11.08","0",220,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2083,308923,"11.08","10.25",221,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2084,116385,"11.08","11.19",225,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2085,1874678,"11.08","11.09",224,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2086,280121,"11.09","0",199,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2087,823804,"11.08","0",2093,"2020-07-04 15:47:58.101+00","2020-07-04 15:47:58.101+00"
2088,1771531,"11.11","11.6",253,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2089,802573,"11.11","11.1",281,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2090,966409,"11.11","10.96",256,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2091,180525,"11.11","0",282,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2092,1971637,"11.11","10.82",245,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2093,251649,"11.15","11.4",249,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2094,1860385,"11.11","10.79",251,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2095,101987,"11.11","10.79",250,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2096,1319091,"11.11","11.06",244,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2097,277631,"11.11","11.42",239,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2098,304150,"11.11","9.37",241,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2099,1618857,"11.11","10.32",240,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2100,1721433,"11.19","11.49",242,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2101,1228349,"11.11","10.97",243,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2102,1712047,"11.1","10.67",277,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2103,1972225,"11.1","11.1",273,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2104,1866815,"11.1","11.92",278,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2105,365480,"11.1","10.67",274,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2106,280298,"11.1","10.66",215,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2107,1041528,"11.1","10.78",297,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2108,1241866,"11.1","11.02",270,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2109,861276,"11.1","11.17",268,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2110,773327,"11.1","11.33",269,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2111,278797,"11.1","10.87",267,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2112,275872,"11.1","11.11",310,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2113,473181,"11.1","11.42",265,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2114,846055,"11.1","11.34",263,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2115,280284,"11.1","11.05",264,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2116,270641,"11.1","11.09",266,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2117,85674,"11.1","10.49",2123,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2118,909799,"11.1","10.47",236,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2119,1476950,"11.1","10.32",86,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2120,1611581,"11.1","11.9",258,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2121,657681,"11.1","0",259,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2122,393340,"11.1","0",260,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2123,125375,"11.1","10.27",262,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2124,86766,"11.1","10.63",168,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2125,1962734,"11.1","11.38",317,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2126,809290,"11.1","10.46",280,"2020-07-04 15:47:58.83+00","2020-07-04 15:47:58.83+00"
2127,279320,"11.13","10.79",2133,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2128,278077,"11.13","11.66",291,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2129,1744761,"11.13","10.84",393,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2130,109620,"11.13","10.46",293,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2131,1413117,"11.13","0",295,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2132,290798,"11.13","11.73",287,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2133,1611591,"11.13","11.16",389,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2134,239584,"11.13","11.02",284,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2135,1260590,"11.13","0",460,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2136,1566899,"11.13","11.14",285,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2137,178778,"11.13","10.75",286,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2138,1725124,"11.13","11.22",345,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2139,275688,"11.13","11.33",289,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2140,799077,"11.13","11.4",290,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2141,275842,"11.13","11.6",327,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2142,1915141,"11.13","11.51",369,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2143,2091991,"11.13","10.5",2149,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2144,814803,"11.12","10.81",308,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2145,657688,"11.12","10.87",314,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2146,286861,"11.12","10.83",2152,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2147,2095560,"11.12","10.54",2153,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2148,219267,"11.12","11.95",305,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2149,1972203,"11.12","11.81",302,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2150,1506278,"11.12","11.28",380,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2151,1042208,"11.12","11.2",301,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2152,100379,"11.12","10.59",164,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2153,2081773,"11.12","11.04",68,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2154,279117,"11.12","10.18",303,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2155,2087403,"11.12","10.56",2161,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2156,279464,"11.12","10.98",276,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2157,301297,"11.12","10.94",300,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2158,232109,"11.12","10.55",299,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2159,1890077,"11.12","11.66",306,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2160,1948060,"11.12","10.98",373,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2161,206179,"11.12","11.44",271,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2162,1457618,"11.12","0",316,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2163,1718221,"11.13","0",318,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2164,493697,"11.13","11.95",359,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2165,1090238,"11.12","0",320,"2020-07-04 15:47:59.552+00","2020-07-04 15:47:59.552+00"
2166,276620,"11.15","10.99",338,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2167,1931098,"11.15","10.76",337,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2168,279004,"11.15","10.64",339,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2169,1906515,"11.15","11.63",336,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2170,1544334,"11.15","10.72",312,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2171,96381,"11.15","10.55",429,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2172,302502,"11.15","10.84",330,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2173,819354,"11.15","11.23",335,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2174,2087408,"11.15","10.25",2180,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2175,305466,"11.15","11.1",332,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2176,150879,"11.15","10.69",324,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2177,315012,"11.15","11.47",326,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2178,280467,"11.15","10.03",323,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2179,1544331,"11.15","11.34",163,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2180,1923064,"11.15","10.38",321,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2181,275392,"11.15","11.66",322,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2182,944225,"11.15","11.85",328,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2183,1915082,"11.15","11.14",407,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2184,1727002,"11.15","9.38",1020,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2185,1587303,"11.14","10.89",489,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2186,1030984,"11.14","11.57",353,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2187,275807,"11.14","11.92",392,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2188,107331,"11.14","10.72",313,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2189,309166,"11.14","10.36",355,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2190,1041813,"11.14","9.49",634,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2191,1712081,"11.14","10.98",343,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2192,116273,"11.14","11.23",384,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2193,389567,"11.14","11.05",346,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2194,373372,"11.14","10.8",386,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2195,1969468,"11.14","0",403,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2196,380254,"11.14","11.12",341,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2197,534615,"11.14","11.53",347,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2198,304249,"11.14","10.2",307,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2199,99818,"11.14","11.34",706,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2200,275501,"11.14","12.18",399,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2201,279241,"11.14","11.57",356,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2202,930378,"11.14","10.47",358,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2203,990816,"11.14","0",319,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2204,473177,"11.15","10.83",279,"2020-07-04 15:48:00.26+00","2020-07-04 15:48:00.26+00"
2205,281047,"11.17","11.27",366,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2206,962238,"11.17","10.32",294,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2207,786418,"11.17","0",362,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2208,693443,"11.17","10.25",331,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2209,1861233,"11.17","11.56",361,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2210,281231,"11.17","10.92",325,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2211,657541,"11.17","11.36",360,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2212,800844,"11.17","11.19",440,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2213,280781,"11.17","11.87",722,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2214,424088,"11.17","10.52",374,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2215,1626334,"11.17","11.17",378,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2216,276875,"11.17","11.66",376,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2217,116756,"11.17","10.34",379,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2218,275293,"11.17","11.15",368,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2219,1306275,"11.17","10.26",370,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2220,657676,"11.17","10.85",372,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2221,284513,"11.17","0",371,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2222,2095447,"11.16","11.05",2228,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2223,280036,"11.16","0",304,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2224,279410,"11.16","11.29",387,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2225,297936,"11.16","11.19",350,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2226,846036,"11.16","10.3",390,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2227,1944849,"11.16","11.1",381,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2228,1962744,"11.16","10.69",383,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2229,278614,"11.16","11.46",382,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2230,1879667,"11.16","11.41",397,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2231,280973,"11.16","10.09",398,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2232,161419,"11.16","10.82",257,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2233,292404,"11.16","11.01",396,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2234,1417112,"11.16","0",395,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2235,1917903,"11.16","10.16",434,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2236,701532,"11.16","0",542,"2020-07-04 15:48:01.25+00","2020-07-04 15:48:01.25+00"
2237,253543,"11.19","11.52",414,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2238,1900831,"11.19","11.04",413,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2239,297963,"11.19","11.46",416,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2240,288251,"11.19","8.48",351,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2241,205003,"11.19","10.39",334,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2242,1418187,"11.19","0",411,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2243,1428587,"11.19","11.47",412,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2244,1045318,"11.19","11.48",405,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2245,1509748,"11.19","11.55",183,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2246,998657,"11.19","11.58",2252,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2247,454882,"11.19","10.95",402,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2248,276245,"11.19","11.41",401,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2249,232081,"11.19","11.09",404,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2250,2101695,"11.19","10.83",2256,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2251,275839,"11.18","11.56",428,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2252,368019,"11.18","11.2",432,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2253,290286,"11.18","11.33",426,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2254,1611582,"11.18","11.66",391,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2255,278487,"11.18","11.14",427,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2256,298145,"11.18","11.71",292,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2257,1228348,"11.18","10.3",430,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2258,102075,"11.18","10.98",394,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2259,275959,"11.18","11.01",538,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2260,276204,"11.18","11.52",329,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2261,412756,"11.18","11",424,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2262,171209,"11.18","10.63",410,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2263,1581409,"11.18","10.52",388,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2264,293240,"11.18","11.3",420,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2265,294976,"11.18","11.58",452,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2266,750152,"11.18","11.56",493,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2267,365497,"11.18","11.86",417,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2268,280783,"11.18","11.63",620,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2269,955237,"11.18","0",462,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2270,275093,"11.18","10.71",423,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2271,802581,"11.18","11.58",422,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2272,1906413,"11.19","12.33",433,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2273,1508606,"11.18","0",400,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2274,1334681,"11.19","0",475,"2020-07-04 15:48:02.778+00","2020-07-04 15:48:02.778+00"
2275,315059,"11.21","11.59",450,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2276,228822,"11.21","10.98",354,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2277,120491,"11.21","10.82",451,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2278,279020,"11.21","10.95",438,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2279,1871258,"11.21","9.72",479,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2280,119353,"11.21","11.36",406,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2281,123072,"11.21","10.44",385,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2282,281166,"11.21","11.92",441,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2283,402311,"11.21","0",436,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2284,272861,"11.31","11.32",437,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2285,1784565,"11.21","11.45",445,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2286,271555,"11.21","11.81",443,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2287,263620,"11.21","11.25",442,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2288,2065681,"11.21","10",408,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2289,375378,"11.21","10.91",409,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2290,280345,"11.21","11.52",446,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2291,830916,"11.21","10.9",483,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2292,271756,"11.21","11.16",537,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2293,276887,"11.21","9.83",447,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2294,278812,"11.21","10.9",2300,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2295,858123,"11.21","9.63",498,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2296,1408619,"11.21","0",449,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2297,66612,"11.21","11.14",333,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2298,1943210,"11.21","10.65",448,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2299,701775,"11.2","0",557,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2300,473174,"11.2","10.98",513,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2301,2095538,"11.2","10.82",2307,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2302,120495,"11.2","11.44",470,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2303,1620952,"11.2","10.51",2309,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2304,119351,"11.2","11.18",469,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2305,203731,"11.2","10.76",431,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2306,1021063,"11.2","11.67",455,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2307,1040869,"11.2","11.08",457,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2308,788781,"11.2","10.77",283,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2309,293686,"11.2","10.92",419,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2310,858385,"11.2","0",459,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2311,1914950,"11.2","10.91",496,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2312,1039879,"11.2","10.15",375,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2313,275714,"11.13","10.65",255,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2314,294908,"11.2","11.28",298,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2315,278813,"11.2","11.23",453,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2316,396293,"11.2","11.26",463,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2317,774006,"11.2","11.43",464,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2318,286232,"11.2","11.31",466,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2319,1260627,"11.86","0",473,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2320,411640,"11.21","0",474,"2020-07-04 15:48:04.315+00","2020-07-04 15:48:04.315+00"
2321,275439,"11.23","11.18",490,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2322,68956,"11.23","11",367,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2323,1906533,"11.23","11.15",311,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2324,1509325,"11.27","11.21",480,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2325,1104291,"11.23","9.85",456,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2326,1900861,"11.21","10.19",478,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2327,1616287,"11.23","10.98",481,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2328,271110,"11.19","11.35",418,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2329,283696,"11.23","11.07",477,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2330,1971069,"11.23","11.13",487,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2331,794579,"11.23","11.48",484,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2332,120250,"11.23","11.38",485,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
2333,280928,"11.23","11.26",486,"2020-07-04 15:48:04.965+00","2020-07-04 15:48:04.965+00"
